Issuer BaFin-Id,Issuer,Issuer Domicile,Issuer Country,Reportable BaFin-Id,Reportable,Reportable Domicile,Reportable Country,Rights §33 & §34,Rights §38,Rights §39,Publishing Date 
,,,,50039233,Süddeutsche Zuckerrübenverwertungs-Genossenschaft eG,Ochsenfurt am Main,Deutschland,"60,49",,,05.02.2013
40001807,SÜSS MicroTec SE,Garching b.München,Deutschland,,,,,,,,
,,,,40032389,"Driehaus Trust Company, LLC",Reno,Vereinigte Staaten von Amerika,"3,02","0,0","3,02",07.02.2022
,,,,40025733,Gerlin N.V.,Maarsbergen,Niederlande,"15,01","0,0","15,01",30.03.2020
,,,,40011872,JANUS HENDERSON GROUP PLC,St Helier,"Jersey, Kanalinseln","4,02","0,0","4,02",12.07.2021
,,,,10120441,Kempen Capital Management N.V.,Amsterdam,Niederlande,"5,001","0,0","5,001",20.02.2018
,,,,40024296,Kempen Oranje Participaties N.V.,Amsterdam,Niederlande,"5,001","0,0","5,001",20.02.2018
,,,,40026431,LUXUNION S.A.,Leudelange,Luxemburg,"15,01","0,0","15,01",22.12.2020
,,,,40012423,Teslin Capital Management B.V.,Maarsbergen,Niederlande,"15,01","0,0","15,01",30.03.2020
,,,,10105520,Universal-Investment-Gesellschaft mit beschränkter Haftung,Frankfurt am Main,Deutschland,"10,004","0,0","10,004",30.11.2021
40000412,TAG Immobilien AG,Hamburg,Deutschland,,,,,,,,
,,,,10105502,BayernInvest Kapitalverwaltungsgesellschaft mbH,München,Deutschland,"4,89","0,0","4,89",10.10.2017
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"7,66","0,08","7,74",26.04.2022
,,,,40010552,Capital Income Builder,Wilmington,Vereinigte Staaten von Amerika,"5,38","0,0","5,38",13.07.2021
,,,,10115869,Flossbach von Storch AG,Köln,Deutschland,"4,88","0,85","5,73",18.03.2022
,,,,40008683,Massachusetts Financial Services Company (MFS),Boston,Vereinigte Staaten von Amerika,"9,94","0,0","9,94",27.09.2019
,,,,40017577,MFS International Intrinsic Value Fund,Boston,Vereinigte Staaten von Amerika,"4,99",,,10.04.2015
,,,,50029287,MFS MERIDIAN FUNDS,Luxembourg,Luxemburg,"3,06","0,0","3,06",03.08.2020
,,,,50039652,"The Capital Group Companies, Inc.",Los Angeles,Vereinigte Staaten von Amerika,"7,66","0,0","7,66",19.01.2021
,,,,10002283,Versorgungsanstalt des Bundes und der Länder,"Karlsruhe, Baden",Deutschland,"4,71","0,0","4,71",19.12.2019
40001809,TAKKT AG,Stuttgart,Deutschland,,,,,,,,
,,,,50040103,FMR LLC,Wilmington,Vereinigte Staaten von Amerika,"4,81","0,0","4,81",07.03.2022
,,,,40001084,Franz Haniel & Cie. GmbH,Duisburg-Ruhrort,Deutschland,"68,74",,,05.04.2002
50011112,Talanx Aktiengesellschaft,Hannover,Deutschland,,,,,,,,
,,,,50037898,HDI Haftpflichtverband der Deutschen Industrie Versicherungsverein auf Gegenseitigkeit,Hannover,Deutschland,"89,08",,,04.10.2012
,,,,50075933,Meiji Yasuda Life Insurance Company,Tokyo,Japan,"4,94",,,17.07.2015
40000111,TC Unterhaltungselektronik Aktiengesellschaft,Koblenz,Deutschland,,,,,,,,
,,,,60490254,"Bauersachs, Petra",,,"25,11","0,0","25,11",06.10.2017
,,,,60490255,"Ciburski, Guido",,,"23,35","0,0","23,35",06.10.2017
,,,,61069732,"Freelandt, Andree",,,"7,03","0,0","7,03",22.12.2021
40029194,TeamViewer AG,Göppingen,Deutschland,,,,,,,,
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"3,13","0,61","3,74",12.05.2022
,,,,40007299,Citigroup Inc.,Wilmington,Vereinigte Staaten von Amerika,"0,52","4,6","5,12",16.05.2022
,,,,50039445,Permira Holdings Limited,St. Peter Port,"Guernsey, Kanalinseln","19,97","0,0","19,97",23.03.2021
,,,,50039519,"T. ROWE PRICE GROUP, INC.",Baltimore,Vereinigte Staaten von Amerika,"5,06","0,0","5,06",02.11.2021
,,,,40029194,TeamViewer AG,Göppingen,Deutschland,"5,02","0,0","5,02",24.03.2022
40001600,technotrans SE,Sassenberg,Deutschland,,,,,,,,
,,,,10006949,Allianz SE,München,Deutschland,"5,07","0,0","5,07",25.10.2019
,,,,40025733,Gerlin N.V.,Maarsbergen,Niederlande,"7,56","0,0","7,56",28.05.2021
,,,,40010093,Lazard Frères Gestion S.A.S.,Paris,Frankreich,"5,28",,,24.06.2010
,,,,40013149,LAZARD SMALL CAPS EURO SRI,Paris,Frankreich,"5,28",,,24.06.2010
,,,,40026431,LUXUNION S.A.,Leudelange,Luxemburg,"20,12","0,0","20,12",09.03.2022
,,,,40012422,Midlin N.V.,Maarsbergen,Niederlande,"5,19","0,0","5,19",28.05.2021
,,,,40022411,Stichting Administratiekantoor Monolith,Amsterdam,Niederlande,"5,01","0,0","5,01",26.10.2021
,,,,40012423,Teslin Capital Management B.V.,Maarsbergen,Niederlande,"12,74","0,0","12,74",28.05.2021
,,,,10105520,Universal-Investment-Gesellschaft mit beschränkter Haftung,Frankfurt am Main,Deutschland,"3,1","0,0","3,1",28.01.2022
40018970,Telefónica Deutschland Holding AG,München,Deutschland,,,,,,,,
,,,,40019480,O2 (Europe) Limited,Slough,Großbritannien,"62,1",,,09.10.2014
,,,,40019572,Telefonica Germany Holdings Limited,Slough,Großbritannien,"62,1",,,09.10.2014
,,,,40001990,"Telefonica, S.A.",Madrid,Spanien,"62,1",,,09.10.2014
40001601,TELES Aktiengesellschaft Informationstechnologien,Berlin,Deutschland,,,,,,,,
,,,,61008354,"Lüllemann, Thomas",,,"4,414","0,0","4,414",16.12.2021
,,,,61071016,"Riemer, Frank",,,"29,9","0,0","29,9",15.12.2021
,,,,61063756,"Riemer, Wietje",,,"38,78","0,0","38,78",15.12.2021
,,,,61063757,"Schmitz, Christian",,,"38,78","0,0","38,78",15.12.2021
,,,,61063755,"Schulz, Wolfgang",,,"38,78","0,0","38,78",15.12.2021
40023002,The Social Chain AG,Berlin,Deutschland,,,,,,,,
,,,,61071082,"Dümmel, Ralf",,,"4,52","0,0","4,52",21.12.2021
,,,,61071080,"Hagemann, Daniela",,,"15,95","0,0","15,95",20.12.2021
,,,,61071079,"Hagemann, Hanno",,,"15,95","0,0","15,95",20.12.2021
,,,,61070755,"Hansen, Holger",,,"4,28","0,0","4,28",21.12.2021
,,,,61002027,"Kofler, Dr. Georg",,,"36,01","0,0","36,01",28.01.2022
,,,,61056146,"Oberhof, Wanja Sören",,,"7,71","4,52","7,71",21.12.2021
40001876,thyssenkrupp AG,Essen,Deutschland,,,,,,,,
,,,,50038121,Alfried Krupp von Bohlen und Halbach-Stiftung,Essen,Deutschland,"23,03",,,05.12.2013
,,,,40013078,Cevian Capital II G.P. Limited,St Helier,"Jersey, Kanalinseln","7,92","0,0","7,92",30.11.2021
,,,,40013079,Cevian Capital II Master Fund L.P.,Camana Bay,Cayman Inseln (Kaimaninseln),"10,06",,,27.01.2014
,,,,40022346,Harris Associates Investment Trust,Boston,Vereinigte Staaten von Amerika,"5,03","0,0","5,03",14.01.2019
,,,,50039533,Harris Associates L.P.,Wilmington,Vereinigte Staaten von Amerika,"5,05","0,0","5,05",20.11.2018
,,,,40010110,Staat Norwegen,Oslo,Norwegen,"4,75","0,0","4,75",24.03.2022
40001850,tiscon AG,Linden,Deutschland,,,,,,,,
,,,,40002865,Ferax Capital AG,Frankfurt am Main,Deutschland,"15,05",,,20.03.2015
,,,,40008270,LifeJack AG,München,Deutschland,"4,74",,,21.05.2013
,,,,61008354,"Lüllemann, Thomas",,,"6,53","0,0","6,53",18.04.2016
40012420,TOM TAILOR Holding SE,Hamburg,Deutschland,,,,,,,,
,,,,61035033,"Guo, Guangchang",,,"76,75","0,0","76,75",17.07.2019
40020501,TRATON SE,München,Deutschland,,,,,,,,
,,,,60488705,"Ahorner, Mag. Josef",,,"89,72","0,0","89,72",18.12.2019
,,,,60489210,"Kiesling, Dr. Louise",,,"89,72","0,0","89,72",18.12.2019
,,,,60489526,"Piech, Dr. Hans-Michel",,,"89,72","0,0","89,72",18.12.2019
,,,,50039581,Porsche Piech Holding GmbH,Salzburg,Österreich,"89,72","0,0","89,72",18.12.2019
,,,,61033755,"Porsche, Diana",,,"89,72","0,0","89,72",18.12.2019
,,,,61033756,"Porsche, Dr. Dr. Christian",,,"89,72","0,0","89,72",18.12.2019
,,,,60489548,"Porsche, Dr. Ferdinand Oliver",,,"89,72","0,0","89,72",18.12.2019
,,,,61033754,"Porsche, Dr. Geraldine",,,"89,72","0,0","89,72",18.12.2019
,,,,60489549,"Porsche, Dr. Wolfgang",,,"89,72","0,0","89,72",18.12.2019
,,,,61033758,"Porsche, Felix Alexander",,,"89,72","0,0","89,72",18.12.2019
,,,,61033757,"Porsche, Ferdinand Rudolf Wolfgang",,,"89,72","0,0","89,72",18.12.2019
,,,,60489551,"Porsche, Gerhard Anton",,,"89,72","0,0","89,72",18.12.2019
,,,,60489552,"Porsche, Ing. Hans-Peter",,,"89,72","0,0","89,72",18.12.2019
,,,,60489553,"Porsche, Kai Alexander",,,"89,72","0,0","89,72",18.12.2019
,,,,60489554,"Porsche, Mag. Mark Philipp",,,"89,72","0,0","89,72",18.12.2019
,,,,60489555,"Porsche, Peter Daniell",,,"89,72","0,0","89,72",18.12.2019
,,,,61019889,"Porsche-Schröder, Dipl.-Design. Stephanie",,,"89,72","0,0","89,72",18.12.2019
40001814,TTL Beteiligungs- und Grundbesitz-AG,München,Deutschland,,,,,,,,
,,,,61057974,"Höller, Ulrich",,,"3,96","0,0","3,96",04.09.2018
,,,,61000274,"Schmidt, Prof. Dr. Gerhard",,,"67,08","0,0","67,08",15.11.2019
,,,,60489640,"Schäfer, Klaus W.",,,"4,78","0,0","4,78",11.05.2018
,,,,61057973,"Sontowski, Klaus-Jürgen",,,"6,27","0,0","6,27",04.09.2018
40001186,TUI AG,Hannover,Deutschland,,,,,,,,
,,,,61003707,"Mordashov, Alexey",,,"4,13","0,0","4,13",04.03.2022
,,,,61071978,"Mordashova, Marina",,,"29,87","0,0","29,87",18.03.2022
40001329,Turbon AG,Hattingen,Deutschland,,,,,,,,
,,,,60490498,"Brückmann-Turbon, Holger",,,"34,98","0,0","34,98",24.03.2022
,,,,61056243,"Segler, Olaf",,,"3,03","0,0","3,03",23.03.2018
,,,,61065192,"Stabenau, Holger",,,"29,74","0,0","29,74",24.08.2020
50006506,Uniper SE,Düsseldorf,Deutschland,,,,,,,,
,,,,40026499,Republik Finnland,Helsinki,Finnland,"75,01","0,0","75,01",18.08.2020
40002541,UNIPROF Real Estate Holding AG,Stuttgart,Deutschland,,,,,,,,
,,,,60489104,"Heller, Oliver Wolfgang",,,"39,35",,,31.05.2002
40001525,United Internet AG,Montabaur,Deutschland,,,,,,,,
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"3,18","0,06","3,24",19.05.2022
,,,,60488909,"Dommermuth, Ralph",,,"50,1","0,0","50,1",07.01.2022
,,,,10115869,Flossbach von Storch AG,Köln,Deutschland,"4,99581","0,0","4,99581",27.08.2021
,,,,40001525,United Internet AG,Montabaur,Deutschland,"3,27","0,0","3,27",13.03.2020
40002101,United Labels Aktiengesellschaft,Münster,Deutschland,,,,,,,,
,,,,60488809,"Boder, Peter M.",,,"35,74","0,0","35,74",10.12.2018
,,,,60490353,"Zours, Wilhelm Konrad Thomas",,,"3,29","0,0","3,29",30.12.2021
40002069,USU Software AG,Möglingen,Deutschland,,,,,,,,
,,,,50029602,MainFirst,Strassen,Luxemburg,"5,05","0,0","5,05",20.02.2020
,,,,61001465,"Scheufler, Peter",,,"4,97","0,0","4,97",11.11.2020
,,,,60489830,"Strehl, Udo",,,"50,72","0,0","50,72",28.09.2017
40000768,Uzin Utz Aktiengesellschaft,Ulm,Deutschland,,,,,,,,
,,,,50038187,ALBERDINGK BOLEY GmbH,Krefeld,Deutschland,"26,03",,,17.08.2012
,,,,61039513,"Klußmann, Amelie",,,"53,54","0,0","53,54",08.09.2017
,,,,61054440,"Pleichinger, Andreas",,,"53,54","0,0","53,54",08.09.2017
,,,,60489538,"Pleichinger, Manuela",,,"53,54","0,0","53,54",08.09.2017
,,,,61054439,"Pleichinger, Tobias",,,"53,73","0,0","53,74",08.09.2017
,,,,40006951,Polyshare GmbH,Krefeld,Deutschland,"26,03",,,17.08.2012
,,,,60489885,"Utz, Dr. Heinz-Werner",,,"53,54","0,0","53,54",08.09.2017
,,,,61039514,"Utz, Julian",,,"53,54","0,0","53,54",08.09.2017
,,,,61039515,"Utz, Philipp",,,"53,54","0,0","53,54",08.09.2017
40024951,va-Q-tec AG,Würzburg,Deutschland,,,,,,,,
,,,,61050513,"Caps, Dr. Roland",,,"25,4","0,0","25,4",25.04.2019
,,,,61059648,"Caps-Kuhn, Isabelle",,,"25,02","0,0","25,02",25.04.2019
,,,,61059650,"Caps-Kuhn, Stefan",,,"25,02","0,0","25,02",25.04.2019
,,,,40028076,CCFJ Vermögensverwaltung GmbH,Hamburg,Deutschland,"5,0123","0,0","5,0123",25.04.2019
,,,,50084173,ECHIQUIER,Paris,Frankreich,"5,01","0,0","5,01",23.09.2021
,,,,50039853,Financière de l'Echiquier,Paris,Frankreich,"5,46","0,0","5,46",08.09.2021
,,,,61050514,"Kuhn, Dr. Joachim",,,"27,13","0,0","27,13",25.04.2019
,,,,61059484,"Kuhn, Margit",,,"25,02","0,0","25,02",25.04.2019
,,,,61066845,"Kuhn, Noah Fridolin",,,"25,02","0,0","25,02",28.12.2020
,,,,61066844,"Kuhn, Sua Tilla",,,"25,02","0,0","25,02",28.12.2020
,,,,61059649,"Yoo, In Sook",,,"25,04","0,0","25,04",25.04.2019
40022284,VALENS Holding AG,Frankfurt am Main,Deutschland,,,,,,,,
,,,,61065527,"Dvorkin, Ronald",,,"5,35","0,0","5,35",27.10.2020
,,,,61052151,"Holmes, James",,,"28,83","0,0","28,83",27.10.2020
,,,,61065750,"Holmes, Nicolas",,,"13,08","0,0","13,08",27.10.2020
,,,,61065736,"Pedersen, Allan",,,"14,61","0,0","14,61",27.10.2020
,,,,61065485,"Pedersen, Torben Elkjaer",,,"29,98","0,0","29,98",27.10.2020
,,,,61065720,"Pedersen, Vivi Elkjaer",,,"4,15","0,0","4,15",27.10.2020
10110531,VALORA EFFEKTEN HANDEL AG,Ettlingen,Deutschland,,,,,,,,
,,,,40000168,Beteiligungen im Baltikum Aktiengesellschaft,Rostock,Deutschland,"5,869",,,24.07.2015
,,,,61047971,"Beulen, Sascha",,,"3,03","0,0","3,03",01.03.2016
,,,,50038730,Dr. Becker Investments GmbH,Ötigheim,Deutschland,"9,09",,,07.07.2014
,,,,61001086,"Flaskämper, Oliver",,,"5,13","0,0","5,13",19.09.2017
,,,,40002879,Scherzer & Co. Aktiengesellschaft,Köln,Deutschland,"5,08",,,19.03.2015
10108914,Value Management & Research AG,Hamburg,Deutschland,,,,,,,,
,,,,50029468,Axxion S.A.,Grevenmacher,Luxemburg,"4,35","0,0","4,35",26.01.2022
,,,,61045678,"Dümmler, Karsten",,,"12,42","0,0","12,42",27.01.2022
,,,,61015673,"Hardieck, Detlef",,,"4,46",,,04.11.2015
,,,,61041327,"Hartwig, Markus",,,"4,02","0,0","4,02",02.02.2022
,,,,50072825,Hauck & Aufhäuser Fund Services S.A.,Munsbach,Luxemburg,"3,05","0,0","3,05",23.02.2022
,,,,40027511,Netfonds AG,Hamburg,Deutschland,"29,76","0,0","29,76",27.01.2022
,,,,60806604,"Reichelt, Peer",,,"8,36","0,0","8,36",27.01.2022
,,,,61045785,"Steinmeyer, Martin",,,"9,45","0,0","9,45",27.01.2022
40030877,Vantage Towers AG,Düsseldorf,Deutschland,,,,,,,,
,,,,40031682,"Colony Capital, Inc.",Baltimore,Vereinigte Staaten von Amerika,"4,14","0,0","4,14",24.03.2021
,,,,61068381,"Ong, Tiong Sin",,,"3,86","0,0","3,86",24.03.2021
,,,,40000554,Vodafone Group Public Limited Company,Newbury,Großbritannien,"81,05","2,47","83,52",18.03.2021
40026081,Vapiano SE,Köln,Deutschland,,,,,,,,
,,,,61053207,"Gerlach, Gregor-Alexander",,,"17,67","1,36","19,03",30.06.2017
,,,,61053208,"Herz, Christian",,,"38,47","0,0","38,47",30.06.2017
,,,,61053209,"Herz, Michaela",,,"38,47","0,0","38,47",30.06.2017
40000882,VARTA AKTIENGESELLSCHAFT,Ellwangen Jagst,Deutschland,,,,,,,,
,,,,61019444,"Tojner, Dr.Dr. Michael",,,"65,08","4,55","69,63",26.10.2017
40001138,VDN Vereinigte Deutsche Nickel-Werke AG,Düsseldorf,Deutschland,,,,,,,,
,,,,60490247,"Kliegel, Christian",,,"10,21",,,15.07.2005
,,,,60489721,"Schröer, Michael",,,"52,6",,,12.04.2002
,,,,50037566,Xpensio GmbH,Berlin,Deutschland,"10,21",,,15.07.2005
40001207,Verallia Deutschland AG,Bad Wurzach,Deutschland,,,,,,,,
,,,,50079737,"BRH Holdings GP, Ltd.",George Town,Cayman Inseln (Kaimaninseln),"96,67","0,0","96,67",27.01.2016
40005572,VERBIO Vereinigte BioEnergie AG,Zörbig,Deutschland,,,,,,,,
,,,,40013319,Pollert Holding GmbH & Co. KG,Berlin,Deutschland,"71,11",,,24.10.2006
,,,,61013369,"Pollert, Dr. Georg",,,"71,11",,,24.10.2006
,,,,61059796,"Sauter, Albertina",,,"68,8","0,0","68,8",04.06.2019
,,,,61059797,"Sauter, Alois Fridolin",,,"68,8","0,0","68,8",04.06.2019
,,,,61004557,"Sauter, Bernd",,,"71,11",,,24.10.2006
,,,,61013366,"Sauter, Claus",,,"71,11",,,24.10.2006
,,,,61013367,"Sauter, Daniela",,,"71,11",,,24.10.2006
,,,,61004558,"Sauter, Marion",,,"71,11",,,24.10.2006
40001339,"Vereinigte Filzfabriken, Aktiengesellschaft",Giengen an der Brenz,Deutschland,,,,,,,,
,,,,50037955,Filzfabrik Fulda GmbH & Co. KG,Fulda,Deutschland,"33,0",,,08.05.2004
,,,,50037958,Wirth Fulda GmbH,Fulda,Deutschland,"96,9",,,08.05.2004
40001387,Villeroy & Boch Aktiengesellschaft,Mettlach,Deutschland,,,,,,,,
,,,,61034168,"de Schorlemer, Christophe",,,"3,16",,,13.06.2014
,,,,61034166,"de Schorlemer-d'Huart, Caroline",,,"3,16",,,12.06.2014
,,,,61034167,"de Schorlemer-de Theux, Gabrielle",,,"3,16",,,13.06.2014
,,,,40020202,Villeroy and Boch Saarufer GmbH,Mettlach,Deutschland,"0,0","98,73","98,73",15.01.2016
,,,,61050877,"von Boch-Galhau, Alida-Kirsten",,,"3,16","0,0","3,16",11.11.2016
,,,,61002693,"von Boch-Galhau, Dr. Alexander",,,"4,13",,,20.05.2010
,,,,60489907,"von Boch-Galhau, Franziskus",,,"7,14",,,28.05.2002
,,,,60489908,"von Boch-Galhau, Luitwin Gisbert",,,"17,74",,,16.02.2011
,,,,60489909,"von Boch-Galhau, Luitwin Michel",,,"18,42",,,28.05.2002
,,,,60489911,"von Boch-Galhau, Wendelin",,,"7,41",,,28.05.2002
,,,,61050878,"von Boch-Reichel, Thalea",,,"3,16","0,0","3,16",11.11.2016
40004842,Viscom AG,Hannover,Deutschland,,,,,,,,
,,,,10006949,Allianz SE,München,Deutschland,"7,36","0,0","7,36",19.01.2018
,,,,61000293,"Heuser, Dr. Martin",,,"59,87","0,0","59,87",29.09.2021
,,,,61070204,"Heuser, Michael",,,"59,88","0,0","59,88",29.09.2021
,,,,61070203,"Heuser, Nadja",,,"59,93","0,0","59,93",29.09.2021
,,,,61070205,"Krügel, Merlin",,,"59,87","0,0","59,87",29.09.2021
,,,,61070207,"Pape, Anne",,,"59,95","0,0","59,95",29.09.2021
,,,,61070206,"Pape, Petra",,,"59,89","0,0","59,89",29.09.2021
,,,,61000294,"Pape, Volker",,,"59,87","0,0","59,87",29.09.2021
,,,,10105520,Universal-Investment-Gesellschaft mit beschränkter Haftung,Frankfurt am Main,Deutschland,"3,02","0,0","3,02",02.09.2021
40006212,Vita 34 AG,Leipzig,Deutschland,,,,,,,,
,,,,61070744,"Baran, Jakub",,,"3,21","0,0","3,21",16.11.2021
,,,,40023494,Nationale-Nederlanden Otwarty Fundusz Emerytalny,Warszawa,Polen,"9,99","0,0","9,99",16.11.2021
,,,,40023836,Nationale-Nederlanden Powszechne Towarzystwo Emerytalne S.A.,Warszawa,Polen,"9,999","0,0","9,999",04.03.2022
,,,,61025546,"Röhrig, Klaus",,,"54,98","0,0","54,98",16.11.2021
,,,,61047942,"Schuhbauer, Florian",,,"54,98","0,0","54,98",16.11.2021
40032125,Vitesco Technologies Group Aktiengesellschaft,Regensburg,Deutschland,,,,,,,,
,,,,40032660,Ninety One Plc,London,Großbritannien,"5,51","0,0","5,51",07.03.2022
,,,,60489636,"Schaeffler, Georg F. W.",,,"46,03","0,0","46,03",16.09.2021
,,,,60489637,"Schaeffler-Thumann, Maria-Elisabeth",,,"46,03","0,0","46,03",16.09.2021
,,,,61070933,"Wolf, Ing. Siegfried",,,"5,0001","0,0","5,0001",06.12.2021
40001824,Vivanco Gruppe Aktiengesellschaft,Ahrensburg,Deutschland,,,,,,,,
,,,,61004300,"Gerding, Philipp Oliver",,,"5,00001",,,06.04.2011
,,,,61017679,"Zhang, Wenyang",,,"83,03","0,0","83,03",02.05.2016
10108495,VOLKSWAGEN AKTIENGESELLSCHAFT,Wolfsburg,Deutschland,,,,,,,,
,,,,50039579,Ahorner GmbH,Wien,Österreich,"50,73",,,13.09.2013
,,,,40021046,Ahorner Holding GmbH,Salzburg,Österreich,"50,73",,,13.09.2013
,,,,60488705,"Ahorner, Mag. Josef",,,"50,76",,,12.01.2009
,,,,50039577,Dr. Hans-Michel Piëch GmbH,Salzburg,Österreich,"50,76",,,12.01.2009
,,,,50037867,Hannoversche Beteiligungsgesellschaft Niedersachsen mbH,Hannover,Deutschland,"20,19",,,16.02.2007
,,,,50038711,HMP Vermögensverwaltung GmbH,Grünwald,Deutschland,"50,76",,,12.01.2009
,,,,60489210,"Kiesling, Dr. Louise",,,"50,76",,,12.01.2009
,,,,50037870,Land Niedersachsen,Hannover,Deutschland,"20,26",,,16.02.2007
,,,,60489526,"Piech, Dr. Hans-Michel",,,"50,76",,,12.01.2009
,,,,50039580,PORSCHE Gesellschaft m.b.H.,Salzburg,Österreich,"53,13",,,12.01.2009
,,,,50038632,Porsche Gesellschaft mit beschränkter Haftung,Stuttgart,Deutschland,"50,76",,,12.01.2009
,,,,50039581,Porsche Piech Holding GmbH,Salzburg,Österreich,"53,13",,,12.01.2009
,,,,61033755,"Porsche, Diana",,,"50,73",,,22.07.2015
,,,,61033756,"Porsche, Dr. Dr. Christian",,,"52,22","0,0","52,22",17.06.2016
,,,,60489548,"Porsche, Dr. Ferdinand Oliver",,,"50,76",,,12.01.2009
,,,,61033754,"Porsche, Dr. Geraldine",,,"50,73",,,22.07.2015
,,,,60489549,"Porsche, Dr. Wolfgang",,,"52,22","0,0","52,22",17.06.2016
,,,,61033758,"Porsche, Felix Alexander",,,"52,22","0,0","52,22",17.06.2016
,,,,61033757,"Porsche, Ferdinand Rudolf Wolfgang",,,"52,22","0,0","52,22",17.06.2016
,,,,60489551,"Porsche, Gerhard Anton",,,"50,76",,,12.01.2009
,,,,60489552,"Porsche, Ing. Hans-Peter",,,"50,76",,,12.01.2009
,,,,60489553,"Porsche, Kai Alexander",,,"50,76",,,12.01.2009
,,,,60489554,"Porsche, Mag. Mark Philipp",,,"50,76",,,12.01.2009
,,,,60489555,"Porsche, Peter Daniell",,,"50,76",,,12.01.2009
,,,,61019889,"Porsche-Schröder, Dipl.-Design. Stephanie",,,"52,22","0,0","52,22",17.06.2016
,,,,40012359,Qatar Holding Germany GmbH,Frankfurt am Main,Deutschland,"17,0",,,18.12.2009
,,,,40011752,Qatar Holding LLC,Doha,Katar,"17,0",,,18.12.2009
,,,,40011751,Qatar Holding Luxembourg II S.àr.l.,Luxembourg,Luxemburg,"17,0",,,18.12.2009
,,,,40011750,Qatar Holding Netherlands B.V.,Amsterdam,Niederlande,"17,0",,,18.12.2009
,,,,40011753,Qatar Investment Authority,Doha,Katar,"17,0",,,18.12.2009
,,,,40011754,State of Qatar,Doha,Katar,"17,0",,,18.12.2009
40026399,Voltabox AG,Paderborn,Deutschland,,,,,,,,
,,,,61070803,"Büttner, Herbert",,,"18,89","0,0","18,89",04.05.2022
,,,,10105509,HANSAINVEST Hanseatische Investment-GmbH,Hamburg,Deutschland,"3,00047","0,0","3,00047",14.01.2021
,,,,61070779,"Hartmann, Martin",,,"30,21","0,0","30,21",17.01.2022
40020637,Vonovia SE,Bochum,Deutschland,,,,,,,,
,,,,50040126,Bank of America Corporation,Wilmington,Vereinigte Staaten von Amerika,"4,12","1,23","5,35",05.05.2022
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"7,91","0,91","8,83",12.05.2022
,,,,40010110,Staat Norwegen,Oslo,Norwegen,"10,12","0,0","10,12",25.06.2021
,,,,50040271,Stichting Pensioenfonds ABP,Heerlen,Niederlande,"3,12","0,0","3,12",03.07.2019
40001368,Vossloh Aktiengesellschaft,Werdohl,Deutschland,,,,,,,,
,,,,61068914,"Brühmüller, Robin",,,"50,09","0,0","50,09",18.05.2021
,,,,40006562,"Franklin Mutual Advisers, LLC",Wilmington,Vereinigte Staaten von Amerika,"4,99","0,0","4,99",18.09.2020
,,,,61068429,"Thiele, Nadia",,,"50,09","0,0","50,09",25.03.2021
50087747,Vulcan Energy Resources Limited,Perth,Australien,,,,,,,,
,,,,61071700,"Hancock, John L.",,,"3,85","0,0","3,85",22.02.2022
,,,,61071698,"Rezos, Joanne Ellen",,,"5,77","0,0","5,77",22.02.2022
